name,artist,cover_url,album_url
Only By The Night,Kings of Leon,https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8,https://open.spotify.com/album/5CZR6ljD0x9fTiS4mh9wMp
Snake,Halflives,https://i.scdn.co/image/ab67616d0000b27375c6f922be5356e5aed9e302,https://open.spotify.com/album/6hLGJBVbuIhrWY7DTxazwb
The Bends,Radiohead,https://i.scdn.co/image/ab67616d0000b273934de03df2cfb4cb0cddedf5,https://open.spotify.com/album/6Lmj92VLXz7Z5xcsjXBMSC
Numb,8 Graves,https://i.scdn.co/image/ab67616d0000b27362c2c2665aab8cbae75e8f47,https://open.spotify.com/album/3THUngmE7Yghn5t8C7aKct
Someone Else,Rezz,https://i.scdn.co/image/ab67616d0000b2735f6da0bbb86a97c0870822ea,https://open.spotify.com/album/43PrBCExe9DKwdI9TJKAtc
The Young and The Hopeless,Good Charlotte,https://i.scdn.co/image/ab67616d0000b273a9bae94ddb20a71f573931c0,https://open.spotify.com/album/5CTygC3aONv7l0klY4k3hc
Only By The Night,Kings of Leon,https://i.scdn.co/image/ab67616d0000b273c6688cfb440ed21a3842af8e,https://open.spotify.com/album/6kcr4jubFwO3RHw9GMvo1L
Oracular Spectacular,MGMT,https://i.scdn.co/image/ab67616d0000b2738b32b139981e79f2ebe005eb,https://open.spotify.com/album/6mm1Skz3JE6AXneya9Nyiv
Conditions,The Temper Trap,https://i.scdn.co/image/ab67616d0000b27357a0868419086b576553c9f4,https://open.spotify.com/album/47enZlu6ssi5aFaAxHc0wt
Writer's Block,Peter Bjorn and John,https://i.scdn.co/image/ab67616d0000b273db2c07b93263280a636c1567,https://open.spotify.com/album/3FDYmCinR2Mx94ukKJKDew
Inside In / Inside Out,The Kooks,https://i.scdn.co/image/ab67616d0000b2736e8b31b2e7cec192c603eece,https://open.spotify.com/album/4MhInH4XT7ReDV5fCZjaSz
Plans,Death Cab for Cutie,https://i.scdn.co/image/ab67616d0000b273c985bcc18dd81da80839e5a9,https://open.spotify.com/album/1NFGnxmeIEBakre4DvLaJq
