name,artist,cover_url,album_url
Open,Luke Howard,https://i.scdn.co/image/ab67616d0000b273eda6633074a6ec665fb818fe,https://open.spotify.com/album/1Bqt4IAh5SgCWyN42nHKDD
Field: Works for Piano,John Field,https://i.scdn.co/image/ab67616d0000b2738b10f30d9ed4a0435cabc758,https://open.spotify.com/album/5LlHQddzwYt9wj2f9EIkhy
Winner Of The 17th International Fryderyk Chopin Piano Competition Warsaw 2015 (Live),Frederic Chopin,https://i.scdn.co/image/ab67616d0000b273abe5a8ef30e33be150a5d4cb,https://open.spotify.com/album/2KnlCEh4eRqceJ9yxezFJI
Beethoven: The Piano Sonatas,Ludwig van Beethoven,https://i.scdn.co/image/ab67616d0000b2734daef82bc7d98c7b62298449,https://open.spotify.com/album/1pp9Xql2oo2vmb8jq6dq0U
Impressions,Jacqueline du Pre,https://i.scdn.co/image/ab67616d0000b273ba72b877c9f6e98c0725b71d,https://open.spotify.com/album/3M8H71qJ70vI600QZH2AdJ
French Impressions,Joshua Bell,https://i.scdn.co/image/ab67616d0000b27386bfb5b11abc9240ecc7360d,https://open.spotify.com/album/5FUPAG4ZjlOSJf0t3uITB7
Songs from the Arc of Life,Yo-Yo Ma,https://i.scdn.co/image/ab67616d0000b273cdf367607728e48fc580a6f9,https://open.spotify.com/album/2y85NsbsBnGTXcXgHpj3PD
Emotions - Satie: Gymnopedie No. 1 (Orch. Ducros),Erik Satie,https://i.scdn.co/image/ab67616d0000b273f23b80c940d2db6105dac40d,https://open.spotify.com/album/2QUR7PQq8WZoKxQtKaehLF
Fracture,Stephan Moccio,https://i.scdn.co/image/ab67616d0000b273b924c650ed25accfa744a683,https://open.spotify.com/album/2sqNdAgQJE4APDoJylIDHy
SOLATINO,Gabriela Montero,https://i.scdn.co/image/ab67616d0000b273a627795863f5355c12b57a62,https://open.spotify.com/album/0nXfbVdn5qztvatpTEd2GA
111 Piano Hits - Vol. 5 (World Premiere Recordings),Cyprien Katsaris,https://i.scdn.co/image/ab67616d0000b273560df7b1e7e093d483ba2dbf,https://open.spotify.com/album/5oxH8IwrnqlG5t4nDngDV1
